Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-01,0.08505671343211597,0.08505671343211597,0.08462055027484894,0.08462055027484894,34070400,0.0,0.0
1981-04-02,0.09203607589006424,0.09247223330960644,0.09203607589006424,0.09203607589006424,31404800,0.0,0.0
1981-04-03,0.09247223287820816,0.0929083961194564,0.09247223287820816,0.09247223287820816,16486400,0.0,0.0
1981-04-06,0.09116292768236259,0.09116292768236259,0.09072677046060562,0.09072677046060562,22803200,0.0,0.0
1981-04-07,0.0902906361968494,0.0902906361968494,0.08985447883605957,0.08985447883605957,10684800,0.0,0.0
1981-04-08,0.09421683847904205,0.09508915880710968,0.09421683847904205,0.09421683847904205,21952000,0.0,0.0
1981-04-09,0.09596149623394012,0.09639765938756033,0.09596149623394012,0.09596149623394012,12499200,0.0,0.0
1981-04-10,0.09726995974779129,0.09770611698743942,0.09726995974779129,0.09726995974779129,33465600,0.0,0.0
1981-04-13,0.09726995974779129,0.09770611698743942,0.09726995974779129,0.09726995974779129,16060800,0.0,0.0
1981-04-14,0.09726995974779129,0.09770611698743942,0.09726995974779129,0.09726995974779129,6652800,0.0,0.0
1981-04-15,0.0929083961194564,0.0929083961194564,0.09247223287820816,0.09247223287820816,34048000,0.0,0.0
1981-04-16,0.08767369436651454,0.08767369436651454,0.08723753690719604,0.08723753690719604,23878400,0.0,0.0
1981-04-20,0.08985447883605957,0.0902906361968494,0.08985447883605957,0.08985447883605957,35347200,0.0,0.0
1981-04-21,0.09596149623394012,0.09639765938756033,0.09596149623394012,0.09596149623394012,28537600,0.0,0.0
1981-04-22,0.09945078939199448,0.0998869525948402,0.09945078939199448,0.09945078939199448,18995200,0.0,0.0
1981-04-23,0.10206770896911622,0.10250387201664993,0.10206770896911622,0.10206770896911621,58016000,0.0,0.0
1981-04-24,0.10206769441487142,0.10206769441487142,0.10119538009166718,0.10119538009166718,35056000,0.0,0.0
1981-04-27,0.10075921418692017,0.10075921418692017,0.10032305121421814,0.10032305121421814,38528000,0.0,0.0
1981-04-28,0.09901461622290891,0.09901461622290891,0.09857845306396484,0.09857845306396484,32188800,0.0,0.0
1981-04-29,0.09770611698743942,0.09770611698743942,0.09726995974779129,0.09726995974779129,13641600,0.0,0.0
1981-04-30,0.09901461750268936,0.09988694383185247,0.09901461750268936,0.09901461750268936,12611200,0.0,0.0
1981-05-01,0.09901461750268936,0.09988694383185247,0.09901461750268936,0.09901461750268936,16553600,0.0,0.0
1981-05-04,0.09901461622290891,0.09901461622290891,0.09857845306396484,0.09857845306396484,14448000,0.0,0.0
1981-05-05,0.09857846253032992,0.09857846253032992,0.09814231097698212,0.09814231097698212,17539200,0.0,0.0
1981-05-06,0.09596148909263807,0.09596148909263807,0.0955253317952156,0.0955253317952156,18950400,0.0,0.0
1981-05-07,0.09683384746313095,0.09727001075523725,0.09683384746313095,0.09683384746313095,9363200,0.0,0.0
1981-05-08,0.09770612418651581,0.09814228728203922,0.09770612418651581,0.09770612418651581,7907200,0.0,0.0
1981-05-11,0.09596148909263807,0.09596148909263807,0.0955253317952156,0.0955253317952156,11939200,0.0,0.0
1981-05-12,0.0955253317952156,0.09683380951122218,0.0955253317952156,0.0955253317952156,4256000,0.0,0.0
1981-05-13,0.09552533795636478,0.0963976584312114,0.09508917480707169,0.09508917480707169,4905600,0.0,0.0
1981-05-14,0.09465300934130531,0.09465300934130531,0.09378068894147873,0.09378068894147873,4928000,0.0,0.0
1981-05-15,0.09596149623394012,0.09726997987106113,0.09596149623394012,0.09596149623394012,4905600,0.0,0.0
1981-05-18,0.09770612418651581,0.09857843873008498,0.09770612418651581,0.09770612418651581,4166400,0.0,0.0
1981-05-19,0.09639765938756033,0.09639765938756033,0.09596149623394012,0.09596149623394012,25424000,0.0,0.0
1981-05-20,0.09901461750268936,0.09988694383185247,0.09901461750268936,0.09901461750268936,13283200,0.0,0.0
1981-05-21,0.10468549281358717,0.10512165601455258,0.10468549281358717,0.10468549281358719,32211200,0.0,0.0
1981-05-22,0.10948321968317032,0.11035554581899214,0.10948321968317032,0.10948321968317032,31427200,0.0,0.0
1981-05-26,0.10948325897547384,0.10948325897547384,0.10904710739850998,0.10904710739850998,85344000,0.0,0.0
1981-05-27,0.11515331268310547,0.11558947578154323,0.11515331268310547,0.11515331268310547,149497600,0.0,0.0
1981-05-28,0.11515331268310547,0.11558947578154323,0.11515331268310547,0.11515331268310547,73987200,0.0,0.0
1981-05-29,0.1155894324183464,0.11602637573387325,0.1155894324183464,0.1155894324183464,59382400,0.0,0.0
1981-06-01,0.1155894324183464,0.11602637573387325,0.1155894324183464,0.1155894324183464,51251200,0.0,0.0
1981-06-02,0.11035561451654749,0.11035561451654749,0.10991945117712021,0.10991945117712021,40432000,0.0,0.0
1981-06-03,0.10991945117712021,0.1107917662084906,0.10991945117712021,0.10991945117712021,39446400,0.0,0.0
1981-06-04,0.11210019141435623,0.1125363428541318,0.11210019141435623,0.11210019141435623,56067200,0.0,0.0
1981-06-05,0.11079172243197012,0.11079172243197012,0.11035557091236115,0.11035557091236115,57680000,0.0,0.0
1981-06-08,0.10686626146967568,0.10686626146967568,0.1064300984144211,0.10643009841442108,93497600,0.0,0.0
1981-06-09,0.10861092060804367,0.10904708373785146,0.10861092060804367,0.10861092060804367,119593600,0.0,0.0
1981-06-10,0.10991945117712021,0.11122792954791787,0.10991945117712021,0.10991945117712021,25222400,0.0,0.0
1981-06-11,0.11471711844205856,0.11515328142208982,0.11471711844205856,0.11471711844205856,38976000,0.0,0.0
1981-06-12,0.11384485535740643,0.11384485535740643,0.11340869218111038,0.11340869218111038,25804800,0.0,0.0
1981-06-15,0.11340869091380795,0.11340869091380795,0.11297252774238588,0.11297252774238586,143763200,0.0,0.0
1981-06-16,0.11122786864938626,0.11122786864938626,0.11079170554876329,0.11079170554876328,37251200,0.0,0.0
1981-06-17,0.10948325897547384,0.10948325897547384,0.10904710739850998,0.10904710739850998,27574400,0.0,0.0
1981-06-18,0.10904708373785146,0.10948323522018069,0.10861092060804367,0.10861092060804367,23049600,0.0,0.0
1981-06-19,0.10599391340382605,0.10599391340382605,0.10555776208639144,0.10555776208639145,27507200,0.0,0.0
1981-06-22,0.10206774825237677,0.10206774825237677,0.10163159668445587,0.10163159668445587,10841600,0.0,0.0
1981-06-23,0.10337619483470917,0.1042492896355399,0.10337619483470917,0.10337619483470917,15030400,0.0,0.0
1981-06-24,0.10163160924679689,0.10163160924679689,0.10075928270816803,0.10075928270816803,23027200,0.0,0.0
1981-06-25,0.10294006019830704,0.10337622335233553,0.10294006019830704,0.10294006019830704,24259200,0.0,0.0
1981-06-26,0.10250391146777853,0.10250391146777853,0.10163159668445587,0.10163159668445587,23788800,0.0,0.0
1981-06-29,0.0990146257311582,0.0990146257311582,0.09814231097698212,0.09814231097698212,10595200,0.0,0.0
1981-06-30,0.09116292768236259,0.09116292768236259,0.09072677046060562,0.09072677046060562,35907200,0.0,0.0
1981-07-01,0.0902906361968494,0.0902906361968494,0.08985447883605957,0.08985447883605957,170464000,0.0,0.0
1981-07-02,0.08985447883605957,0.0902906361968494,0.08985447883605957,0.08985447883605957,30284800,0.0,0.0
1981-07-06,0.08767364804649928,0.08767364804649928,0.08680132776498795,0.08680132776498795,16531200,0.0,0.0
1981-07-07,0.08767367154359818,0.08854599205889692,0.08767367154359818,0.08767367154359818,15836800,0.0,0.0
1981-07-08,0.09116294980049133,0.09159989333291149,0.09116294980049133,0.09116294980049133,16620800,0.0,0.0
1981-07-09,0.08462052815447618,0.08462052815447618,0.08418437093496321,0.08418437093496323,32883200,0.0,0.0
1981-07-10,0.07807735382955709,0.07807735382955709,0.07764119654893875,0.07764119654893875,55171200,0.0,0.0
1981-07-13,0.07938661426305771,0.07982277734853235,0.07938661426305771,0.07938661426305771,45740800,0.0,0.0
1981-07-14,0.08287592232227325,0.08374824295020614,0.08287592232227325,0.08287592232227325,19779200,0.0,0.0
1981-07-15,0.08505670726299286,0.08549286456488596,0.08505670726299286,0.08505670726299286,10953600,0.0,0.0
1981-07-16,0.08723753690719604,0.08810985764957435,0.08723753690719604,0.08723753690719604,15232000,0.0,0.0
1981-07-17,0.0902906060218811,0.090726769060646,0.0902906060218811,0.0902906060218811,19824000,0.0,0.0
1981-07-20,0.08462052815447618,0.08462052815447618,0.08418437093496321,0.08418437093496323,23654400,0.0,0.0
1981-07-21,0.08418441446852273,0.08418441446852273,0.08374825119972229,0.08374825119972229,31942400,0.0,0.0
1981-07-22,0.07982281169387886,0.07982281169387886,0.0789497047662735,0.0789497047662735,22668800,0.0,0.0
1981-07-23,0.08113129436969757,0.08156745766705302,0.08113129436969757,0.08113129436969757,34451200,0.0,0.0
1981-07-24,0.08374825119972229,0.08418441446852273,0.08374825119972229,0.08374825119972229,28851200,0.0,0.0
1981-07-27,0.08723753690719604,0.08767369436651454,0.08723753690719604,0.08723753690719604,17337600,0.0,0.0
1981-07-28,0.08462052815447618,0.08462052815447618,0.08418437093496321,0.08418437093496323,22848000,0.0,0.0
1981-07-29,0.08331208554810997,0.08331208554810997,0.08287592232227325,0.08287592232227325,15500800,0.0,0.0
1981-07-30,0.08592905104160309,0.0868013717653008,0.08592905104160309,0.08592905104160309,9900800,0.0,0.0
1981-07-31,0.08723753690719604,0.08767369436651454,0.08723753690719604,0.08723753690719604,10953600,0.0,0.0
1981-08-03,0.08723752868995807,0.08723752868995807,0.08636520802974701,0.08636520802974701,12432000,0.0,0.0
1981-08-04,0.08767367154359818,0.08810983471311745,0.08767367154359818,0.08767367154359818,31673600,0.0,0.0
1981-08-05,0.0902906060218811,0.090726769060646,0.0902906060218811,0.0902906060218811,17494400,0.0,0.0
1981-08-06,0.08854598584692279,0.08854598584692279,0.0881098285317421,0.0881098285317421,10528000,0.0,0.0
1981-08-07,0.0881098285317421,0.08854598584692279,0.0881098285317421,0.0881098285317421,9206400,0.0,0.0
1981-08-10,0.0881098285317421,0.0881098285317421,0.0881098285317421,0.0881098285317421,0,0.0,0.0
1981-08-11,0.08636521478186918,0.08636521478186918,0.08549289405345917,0.08549289405345917,71456000,0.0,0.0
1981-08-12,0.08418441446852273,0.08418441446852273,0.08374825119972229,0.08374825119972229,26275200,0.0,0.0
1981-08-13,0.08156745766705302,0.08156745766705302,0.08113129436969757,0.08113129436969757,27484800,0.0,0.0
1981-08-14,0.08069509906378144,0.08069509906378144,0.07982277870178223,0.07982277870178223,24192000,0.0,0.0
1981-08-17,0.0780773901539274,0.0780773901539274,0.07720506936311722,0.07720506936311722,18905600,0.0,0.0
1981-08-18,0.07633268699181178,0.07633268699181178,0.07546036690473557,0.07546036690473557,17001600,0.0,0.0
1981-08-19,0.07546040323785637,0.07546040323785637,0.07458808273077011,0.07458808273077011,20675200,0.0,0.0
1981-08-20,0.07546036690473557,0.07589652986014214,0.07546036690473557,0.07546036690473557,17113600,0.0,0.0
1981-08-21,0.07109880351717711,0.07109880351717711,0.07022648304700851,0.07022648304700851,41910400,0.0,0.0
1981-08-24,0.06630027174260562,0.06630027174260562,0.06586410850286484,0.06586410850286484,23072000,0.0,0.0
1981-08-25,0.06760954856872559,0.0680457060656832,0.06760954856872559,0.06760954856872559,40700800,0.0,0.0
1981-08-26,0.06673643036547693,0.06673643036547693,0.06630027294158936,0.06630027294158936,33600000,0.0,0.0
1981-08-27,0.06673642992973328,0.0671733735557834,0.06673642992973328,0.06673642992973328,25916800,0.0,0.0
1981-08-28,0.07022648304700851,0.07066264037022306,0.07022648304700851,0.07022648304700851,38035200,0.0,0.0
1981-08-31,0.07022648304700851,0.07066264037022306,0.07022648304700851,0.07022648304700851,40947200,0.0,0.0
1981-09-01,0.07458808273077011,0.07502424589618312,0.07458808273077011,0.07458808273077011,37027200,0.0,0.0
1981-09-02,0.07589658349752426,0.07633274093743364,0.07589658349752426,0.07589658349752426,19376000,0.0,0.0
1981-09-03,0.07284345393498998,0.07284345393498998,0.07197113335132599,0.07197113335132599,37475200,0.0,0.0
1981-09-04,0.07153497679553311,0.07153497679553311,0.07109881937503815,0.07109881937503815,15254400,0.0,0.0
1981-09-08,0.0693541828073395,0.0693541828073395,0.06891801953315735,0.06891801953315735,25446400,0.0,0.0
1981-09-09,0.06891801953315735,0.0693541828073395,0.06891801953315735,0.06891801953315735,30531200,0.0,0.0
1981-09-10,0.06935415416955948,0.06979031143990197,0.06935415416955948,0.06935415416955948,34809600,0.0,0.0
1981-09-11,0.06891801250036576,0.06891801250036576,0.06848185509443283,0.06848185509443283,17539200,0.0,0.0
1981-09-14,0.06673643036547693,0.06673643036547693,0.06630027294158936,0.06630027294158936,27686400,0.0,0.0
1981-09-15,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,19510400,0.0,0.0
1981-09-16,0.06368329244212466,0.06368329244212466,0.06324712932109833,0.06324712932109833,19353600,0.0,0.0
1981-09-17,0.06193865707750144,0.06193865707750144,0.06150249391794205,0.06150249391794205,19376000,0.0,0.0
1981-09-18,0.06193865835666657,0.062374815701493856,0.06193865835666657,0.061938658356666565,26320000,0.0,0.0
1981-09-21,0.06237480416893959,0.06281096725686394,0.06237480416893959,0.06237480416893959,49033600,0.0,0.0
1981-09-22,0.05932169816797161,0.05932169816797161,0.058885540813207626,0.058885540813207626,47420800,0.0,0.0
1981-09-23,0.05844939435690245,0.05844939435690245,0.05757707357406616,0.05757707357406616,28201600,0.0,0.0
1981-09-24,0.05757704028569101,0.05757704028569101,0.05714088305830955,0.057140883058309555,18300800,0.0,0.0
1981-09-25,0.05059771527794845,0.05059771527794845,0.04972539469599724,0.04972539469599724,34608000,0.0,0.0
1981-09-28,0.05016152560710907,0.05059768857981111,0.05016152560710907,0.05016152560710907,91728000,0.0,0.0
1981-09-29,0.05277852714061737,0.05321469045353718,0.05277852714061737,0.05277852714061737,94684800,0.0,0.0
1981-09-30,0.0532146617770195,0.053650819031159515,0.0532146617770195,0.0532146617770195,49996800,0.0,0.0
1981-10-01,0.0532146617770195,0.053650819031159515,0.0532146617770195,0.0532146617770195,61129600,0.0,0.0
1981-10-02,0.05757707357406616,0.0580132368773551,0.05757707357406616,0.05757707357406616,45046400,0.0,0.0
1981-10-05,0.05932169780135155,0.06019401832922833,0.05932169780135155,0.05932169780135155,43097600,0.0,0.0
1981-10-06,0.05932169816797161,0.05932169816797161,0.058885540813207626,0.058885540813207626,28358400,0.0,0.0
1981-10-07,0.06237480416893959,0.06324712452104958,0.06237480416893959,0.06237480416893959,38841600,0.0,0.0
1981-10-08,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,31091200,0.0,0.0
1981-10-09,0.06499174982309341,0.06586406996847519,0.06499174982309341,0.06499174982309341,54521600,0.0,0.0
1981-10-12,0.06717334687709808,0.06760950994865136,0.06717334687709808,0.06717334687709808,27350400,0.0,0.0
1981-10-13,0.06717334687709808,0.06804566719646614,0.06717334687709808,0.06717334687709808,44195200,0.0,0.0
1981-10-14,0.06368329244212466,0.06368329244212466,0.06324712932109833,0.06324712932109833,30979200,0.0,0.0
1981-10-15,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,29433600,0.0,0.0
1981-10-16,0.06411944356452622,0.06411944356452622,0.06368328630924225,0.06368328630924225,36467200,0.0,0.0
1981-10-19,0.06499174982309341,0.06542791280765298,0.06499174982309341,0.06499174982309341,20585600,0.0,0.0
1981-10-20,0.06848185509443283,0.06891801250036576,0.06848185509443283,0.06848185509443283,35728000,0.0,0.0
1981-10-21,0.06848185509443283,0.06891801250036576,0.06848185509443283,0.06848185509443283,76899200,0.0,0.0
1981-10-22,0.06848183138261874,0.06848183138261874,0.06804566830396652,0.06804566830396652,32278400,0.0,0.0
1981-10-23,0.06673643036547693,0.06673643036547693,0.06630027294158936,0.06630027294158936,27910400,0.0,0.0
1981-10-26,0.06630027294158936,0.06673643036547693,0.06630027294158936,0.06630027294158936,27283200,0.0,0.0
1981-10-27,0.06760954856872559,0.06848186938638265,0.06760954856872559,0.06760954856872559,85590400,0.0,0.0
1981-10-28,0.069790318608284,0.07022648174716498,0.069790318608284,0.069790318608284,44172800,0.0,0.0
1981-10-29,0.0693541828073395,0.0693541828073395,0.06891801953315735,0.06891801953315735,30486400,0.0,0.0
1981-10-30,0.069790318608284,0.07022648174716498,0.069790318608284,0.069790318608284,52729600,0.0,0.0
1981-11-02,0.069790318608284,0.07022648174716498,0.069790318608284,0.069790318608284,36915200,0.0,0.0
1981-11-03,0.0693541828073395,0.0693541828073395,0.06891801953315735,0.06891801953315735,28380800,0.0,0.0
1981-11-04,0.06760950994865136,0.06760950994865136,0.06717334687709808,0.06717334687709808,23811200,0.0,0.0
1981-11-05,0.06281096725686394,0.06281096725686394,0.06237480416893959,0.06237480416893959,23363200,0.0,0.0
1981-11-06,0.0628109723329544,0.06324712963238824,0.0628109723329544,0.0628109723329544,24595200,0.0,0.0
1981-11-09,0.06368328630924225,0.06411944356452622,0.06368328630924225,0.06368328630924225,20384000,0.0,0.0
1981-11-10,0.06411947309970856,0.06455563637963986,0.06411947309970856,0.06411947309970856,16755200,0.0,0.0
1981-11-11,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,27440000,0.0,0.0
1981-11-12,0.06804566830396652,0.06848183138261874,0.06804566830396652,0.06804566830396652,39916800,0.0,0.0
1981-11-13,0.06368329244212466,0.06368329244212466,0.06324712932109833,0.06324712932109833,21011200,0.0,0.0
1981-11-16,0.06281096725686394,0.06281096725686394,0.06237480416893959,0.06237480416893959,22556800,0.0,0.0
1981-11-17,0.06368328630924225,0.06411944356452622,0.06368328630924225,0.06368328630924225,35414400,0.0,0.0
1981-11-18,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,29142400,0.0,0.0
1981-11-19,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,40006400,0.0,0.0
1981-11-20,0.06630027294158936,0.06673643036547693,0.06630027294158936,0.06630027294158936,38102400,0.0,0.0
1981-11-23,0.0641194497394118,0.0641194497394118,0.06324712932109833,0.06324712932109833,22960000,0.0,0.0
1981-11-24,0.06324712963238824,0.06324712963238824,0.0628109723329544,0.0628109723329544,22153600,0.0,0.0
1981-11-25,0.06411947309970856,0.06455563637963986,0.06411947309970856,0.06411947309970856,52550400,0.0,0.0
1981-11-27,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,37251200,0.0,0.0
1981-11-30,0.06542791280765298,0.06542791280765298,0.06499174982309341,0.06499174982309341,23968000,0.0,0.0
1981-12-01,0.06499174982309341,0.06542791280765298,0.06499174982309341,0.06499174982309341,23385600,0.0,0.0
1981-12-02,0.06542791426181793,0.06586407143233394,0.06542791426181793,0.06542791426181793,37564800,0.0,0.0
1981-12-03,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,20428800,0.0,0.0
1981-12-04,0.06630027294158936,0.06673643036547693,0.06630027294158936,0.06630027294158936,137155200,0.0,0.0
1981-12-07,0.06673642992973328,0.0671733735557834,0.06673642992973328,0.06673642992973328,59292800,0.0,0.0
1981-12-08,0.06630023442658742,0.06630023442658742,0.06542791426181793,0.06542791426181793,50624000,0.0,0.0
1981-12-09,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,34272000,0.0,0.0
1981-12-10,0.06586410850286484,0.06630027174260562,0.06586410850286484,0.06586410850286484,37408000,0.0,0.0
1981-12-11,0.06586407143233394,0.06630023442658742,0.06542791426181793,0.06542791426181793,76092800,0.0,0.0
